id,title,credits,raw_required,category,group,courseType,source_key,source_file,source_line
FL-22F,Language Sciences(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,Language Sciences(1b)                   1             1    (1)                       FL-22F   20     30   10   10   30
FL-22G,Language Sciences(2a),1,,共通分野,外国語科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,）   Language Sciences(2a)                         1                   1        (1)                             FL-22G   20    30    10   10   30   ＳＣ開講
FL-22H,Language Sciences(2b),1,,共通分野,外国語科目,elective,environment,e69aa2716a5d0db78c4241f183a36f63.pdf,Language Sciences(2b)                         1                   1        (1)                             FL-22H   20    30    10   10   30   ＳＣ開講
FL-931,海外・特別選抜セミナー,2,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,海外・特別選抜セミナー                          2      2     (2)                                   FL-931   20     30    10   10   30
FL-932,外国語特別講義(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(1a)                          1                  1    (1)                        FL-932   20     30    10   10   30
FL-933,外国語特別講義(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(1b)                          1                  1    (1)                        FL-933   20     30    10   10   30
FL-934,外国語特別講義(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(2a)                          1                  1    (1)                        FL-934   20     30    10   10   30
FL-935,外国語特別講義(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(2b)                          1                  1    (1)                        FL-935   20     30    10   10   30
FL-241,ドイツ語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(1a)                             1                  1    (1)                        FL-241   20     30    10   10   30
FL-242,ドイツ語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(1b)                             1                  1    (1)                        FL-242   20     30    10   10   30
FL-243,ドイツ語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(2a)                             1                  1    (1)                        FL-243   20     30    10   10   30
FL-244,ドイツ語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(2b)                             1                  1    (1)                        FL-244   20     30    10   10   30
FL-245,フランス語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,フランス語(1a)                            1                  1    (1)                        FL-245   20     30    10   10   30
FL-246,フランス語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,フランス語(1b)                            1                  1    (1)                        FL-246   20     30    10   10   30
FL-247,フランス語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,フランス語(2a)                            1                  1    (1)                        FL-247   20     30    10   10   30
FL-248,フランス語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,フランス語(2b)                            1                  1    (1)                        FL-248   20     30    10   10   30
FL-249,スペイン語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,スペイン語(1a)                            1                  1    (1)                        FL-249   20     30    10   10   30
FL-24A,スペイン語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,スペイン語(1b)                            1                  1    (1)                        FL-24A   20     30    10   10   30
FL-24B,スペイン語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,スペイン語(2a)                            1                  1    (1)                        FL-24B   20     30    10   10   30
FL-24C,スペイン語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,国        スペイン語(2b)                            1                  1    (1)                        FL-24C   20     30    10   10   30
FL-24D,イタリア語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,語        イタリア語(1a)                            1                  1    (1)                        FL-24D   20     30    10   10   30
FL-24E,イタリア語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,科        イタリア語(1b)                            1                  1    (1)                        FL-24E   20     30    10   10   30
FL-24F,イタリア語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,の    イタリア語(2a)                            1                  1    (1)                        FL-24F   20     30    10   10   30
FL-24G,イタリア語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,外    イタリア語(2b)                            1                  1    (1)                        FL-24G   20     30    10   10   30
FL-24H,中国語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,中国語(1a)                              1                  1    (1)                        FL-24H   20     30    10   10   30
FL-24I,中国語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,中国語(1b)                              1                  1    (1)                        FL-24I   20     30    10   10   30
FL-24J,中国語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,目    中国語(2a)                              1                  1    (1)                        FL-24J   20     30    10   10   30
FL-24K,中国語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,中国語(2b)                              1                  1    (1)                        FL-24K   20     30    10   10   30
FL-24L,アラビア語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(1a)                            1                  1    (1)                        FL-24L   20     30    10   10   30
FL-24M,アラビア語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(1b)                            1                  1    (1)                        FL-24M   20     30    10   10   30
FL-24N,アラビア語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(2a)                            1                  1    (1)                        FL-24N   20     30    10   10   30
FL-24O,アラビア語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,アラビア語(2b)                            1                  1    (1)                        FL-24O   20     30    10   10   30
FL-24P,韓国語(1a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(1a)                              1                  1    (1)                        FL-24P   20     30    10   10   30
FL-24Q,韓国語(1b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(1b)                              1                  1    (1)                        FL-24Q   20     30    10   10   30
FL-24R,韓国語(2a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(2a)                              1                  1    (1)                        FL-24R   20     30    10   10   30
FL-24S,韓国語(2b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,韓国語(2b)                              1                  1    (1)                        FL-24S   20     30    10   10   30
FL-24T,日本語表現(a),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,日本語表現(a)                             1                  1    (1)                        FL-24T   20     30    10   10   30
FL-24U,日本語表現(b),1,,共通分野,外国語科目,elective,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,日本語表現(b)                             1                  1    (1)                        FL-24U   20     30    10   10   30
IT-116,数学演習(1a),0.5,△3,専門分野,情報工学基盤科目,elective-required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(1a)                 0.5     1                                                       △3     △3                   IT-116   40   20    30     0   10
IT-117,数学演習(1b),0.5,△3,専門分野,情報工学基盤科目,elective-required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(1b)                 0.5     1                                                       △3     △3                   IT-117   40   20    30     0   10
IT-215,数学演習(2a),0.5,△3,専門分野,情報工学基盤科目,elective-required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(2a)                 0.5              1                                              △3     △3                   IT-215   40   20    30     0   10
IT-216,数学演習(2b),0.5,△3,専門分野,情報工学基盤科目,elective-required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,数学演習(2b)                 0.5              1                                              △3     △3                   IT-216   40   20    30     0   10
IT-111,微分積分学(1a),1,※MS ○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,微分積分学(1a)          ※MS   1       1                                                       ○      ○    ○    ○          IT-111   40   20    30     0   10
IT-112,微分積分学(1b),1,※MS ○,専門分野,情報工学基盤科目,required,common_setagaya_engineering,afd7c5631753ad09f074370a0eaa9524.pdf,微分積分学(1b)          ※MS   1       1                                                       ○      ○     ○   ○          IT-112   40   20    30     0   10
